timestamp,open,high,low,close,volume,symbol
2024-06-04 09:05,8980.4,8988.12,8980.4,8982.62,243,7203.T
2024-06-04 09:06,8994.03,9005.22,8994.03,8995.48,817,7203.T
2024-06-04 09:07,8991.43,9000.89,8982.07,8993.41,889,7203.T
2024-06-04 09:08,8986.46,8989.08,8979.36,8988.6,357,7203.T
2024-06-04 09:09,9000.39,9009.89,9000.39,9006.49,630,7203.T
2024-06-04 09:10,9025.08,9033.51,9023.73,9024.79,615,7203.T
2024-06-04 09:11,9010.72,9010.72,9000.12,9001.0,916,7203.T
2024-06-04 09:12,8995.92,8998.6,8984.12,8995.93,567,7203.T
2024-06-04 09:13,8985.9,8986.47,8971.67,8983.82,631,7203.T
2024-06-04 09:14,8980.68,8985.56,8970.04,8980.17,705,7203.T
2024-06-04 09:15,8969.17,8977.62,8963.94,8972.79,1173,7203.T
2024-06-04 09:16,8964.39,8969.27,8948.45,8967.03,526,7203.T
2024-06-04 09:17,8951.03,8953.6,8949.6,8953.56,796,7203.T
2024-06-04 09:18,8948.37,8965.65,8943.38,8946.17,646,7203.T
2024-06-04 09:19,8916.53,8926.65,8916.53,8924.81,247,7203.T
2024-06-04 09:20,8905.2,8918.07,8905.2,8916.33,812,7203.T
2024-06-04 09:21,8893.46,8897.57,8893.46,8896.91,864,7203.T
2024-06-04 09:22,8896.06,8901.46,8887.69,8893.2,468,7203.T
2024-06-04 09:23,8926.19,8937.14,8921.36,8927.92,541,7203.T
2024-06-04 09:24,8918.09,8925.18,8907.73,8915.78,846,7203.T
2024-06-04 09:25,8938.29,8944.43,8936.86,8941.97,361,7203.T
2024-06-04 09:26,8922.18,8928.62,8909.96,8924.47,605,7203.T
2024-06-04 09:27,8917.59,8931.67,8910.14,8921.75,582,7203.T
2024-06-04 09:28,8900.79,8918.64,8900.79,8909.58,490,7203.T
2024-06-04 09:29,8906.01,8906.01,8897.55,8903.12,450,7203.T
2024-06-04 09:30,8933.2,8944.51,8933.2,8941.66,926,7203.T
2024-06-04 09:31,8944.28,8944.28,8933.35,8938.89,1034,7203.T
2024-06-04 09:32,8933.04,8938.68,8933.04,8937.52,1137,7203.T
2024-06-04 09:33,8960.19,8968.01,8945.13,8964.48,517,7203.T
2024-06-04 09:34,9001.92,9010.47,8978.25,8999.79,891,7203.T
2024-06-04 09:35,9002.4,9014.5,8991.46,8999.84,1175,7203.T
2024-06-04 09:36,8991.93,8992.91,8974.3,8989.96,465,7203.T
2024-06-04 09:37,8988.33,9009.14,8985.78,8991.7,273,7203.T
2024-06-04 09:38,9001.64,9012.51,8996.17,9002.84,360,7203.T
2024-06-04 09:39,9017.74,9027.53,9008.88,9021.78,1177,7203.T
2024-06-04 09:40,9026.72,9035.39,9026.72,9034.51,514,7203.T
2024-06-04 09:41,9023.01,9042.22,9017.88,9026.23,807,7203.T
2024-06-04 09:42,9026.43,9048.26,9022.86,9029.59,1163,7203.T
2024-06-04 09:43,9049.79,9064.34,9030.25,9043.88,1076,7203.T
2024-06-04 09:44,9024.82,9042.27,9006.56,9031.11,1168,7203.T
2024-06-04 09:45,9033.87,9038.45,9028.74,9030.86,1170,7203.T
2024-06-04 09:46,9040.73,9048.06,9027.77,9043.34,725,7203.T
2024-06-04 09:47,9047.68,9052.66,9047.68,9050.03,1048,7203.T
2024-06-04 09:48,9055.85,9065.91,9055.85,9057.31,410,7203.T
2024-06-04 09:49,9074.74,9077.23,9069.11,9071.14,417,7203.T
2024-06-04 09:50,9077.88,9104.61,9067.11,9084.77,747,7203.T
2024-06-04 09:51,9082.83,9091.33,9054.08,9078.58,708,7203.T
2024-06-04 09:52,9075.13,9085.38,9069.37,9074.41,991,7203.T
2024-06-04 09:53,9068.85,9086.47,9068.85,9073.75,487,7203.T
2024-06-04 09:54,9060.31,9066.67,9052.58,9061.8,534,7203.T
2024-06-04 09:55,9068.16,9090.33,9053.84,9074.39,1008,7203.T
2024-06-04 09:56,9068.42,9081.64,9061.07,9072.4,849,7203.T
2024-06-04 09:57,9078.12,9105.44,9076.3,9079.77,840,7203.T
2024-06-04 09:58,9058.83,9079.17,9047.53,9064.67,1041,7203.T
2024-06-04 09:59,9064.73,9064.73,9054.51,9060.16,1114,7203.T
2024-06-04 10:00,9062.06,9069.26,9062.06,9065.01,1159,7203.T
2024-06-04 10:01,9057.28,9065.26,9057.16,9060.97,806,7203.T
2024-06-04 10:02,9047.49,9057.55,9042.44,9053.23,916,7203.T
2024-06-04 10:03,9059.63,9075.07,9045.64,9059.26,1048,7203.T
2024-06-04 10:04,9067.63,9074.16,9063.61,9067.23,792,7203.T
2024-06-04 10:05,9036.13,9051.3,9036.13,9042.41,1056,7203.T
2024-06-04 10:06,9052.92,9058.83,9040.19,9053.28,937,7203.T
2024-06-04 10:07,9093.97,9112.57,9088.57,9096.87,1176,7203.T
2024-06-04 10:08,9085.53,9092.44,9078.48,9085.81,876,7203.T
2024-06-04 10:09,9111.22,9111.22,9090.19,9107.32,611,7203.T
2024-06-04 10:10,9076.15,9088.51,9074.21,9077.26,897,7203.T
2024-06-04 10:11,9079.61,9085.81,9075.39,9083.46,770,7203.T
2024-06-04 10:12,9074.95,9086.35,9057.46,9078.25,994,7203.T
2024-06-04 10:13,9084.27,9097.53,9084.27,9091.09,764,7203.T
2024-06-04 10:14,9082.5,9093.71,9082.5,9084.19,413,7203.T
2024-06-04 10:15,9109.1,9109.1,9089.74,9106.52,649,7203.T
2024-06-04 10:16,9077.41,9088.86,9071.53,9081.63,288,7203.T
2024-06-04 10:17,9079.47,9092.13,9079.47,9085.41,269,7203.T
2024-06-04 10:18,9085.92,9094.2,9082.29,9086.28,992,7203.T
2024-06-04 10:19,9087.9,9093.61,9087.9,9090.26,1055,7203.T
2024-06-04 10:20,9101.92,9107.57,9100.49,9107.49,1058,7203.T
2024-06-04 10:21,9105.35,9114.65,9089.98,9102.91,446,7203.T
2024-06-04 10:22,9089.46,9102.5,9088.84,9093.64,972,7203.T
2024-06-04 10:23,9111.57,9112.33,9108.59,9111.73,572,7203.T
2024-06-04 10:24,9126.99,9133.86,9125.7,9132.78,646,7203.T
2024-06-04 10:25,9125.56,9132.43,9113.58,9123.17,466,7203.T
2024-06-04 10:26,9121.67,9131.28,9121.67,9131.12,1156,7203.T
2024-06-04 10:27,9146.2,9154.46,9142.69,9145.96,617,7203.T
2024-06-04 10:28,9137.44,9158.17,9137.44,9147.13,1087,7203.T
2024-06-04 10:29,9131.92,9148.24,9128.61,9135.37,606,7203.T
2024-06-04 10:30,9122.77,9131.37,9117.75,9126.94,999,7203.T
2024-06-04 10:31,9109.59,9110.05,9102.5,9109.12,1148,7203.T
2024-06-04 10:32,9090.31,9114.94,9067.07,9091.65,979,7203.T
2024-06-04 10:33,9133.03,9162.19,9133.03,9134.9,838,7203.T
2024-06-04 10:34,9132.76,9133.86,9125.47,9131.43,509,7203.T
2024-06-04 10:35,9119.15,9131.35,9117.54,9118.96,745,7203.T
2024-06-04 10:36,9123.31,9132.51,9122.05,9131.81,999,7203.T
2024-06-04 10:37,9150.67,9159.81,9149.5,9149.87,796,7203.T
2024-06-04 10:38,9164.67,9171.16,9150.52,9166.43,818,7203.T
2024-06-04 10:39,9154.49,9155.17,9144.04,9153.77,608,7203.T
2024-06-04 10:40,9139.18,9147.41,9131.31,9144.55,565,7203.T
2024-06-04 10:41,9140.51,9164.8,9127.03,9144.03,722,7203.T
2024-06-04 10:42,9121.26,9130.46,9118.96,9121.73,779,7203.T
2024-06-04 10:43,9086.25,9096.85,9084.19,9090.05,280,7203.T
2024-06-04 10:44,9064.46,9066.43,9044.47,9063.33,269,7203.T
2024-06-04 10:45,9060.67,9068.34,9056.72,9065.4,944,7203.T
2024-06-04 10:46,9070.19,9082.18,9069.4,9072.07,873,7203.T
2024-06-04 10:47,9060.99,9067.11,9058.82,9062.76,226,7203.T
2024-06-04 10:48,9047.29,9052.62,9030.5,9048.87,768,7203.T
2024-06-04 10:49,9044.38,9057.48,9042.12,9052.26,1045,7203.T
2024-06-04 10:50,9056.74,9064.99,9047.37,9061.45,466,7203.T
2024-06-04 10:51,9063.29,9083.28,9060.5,9068.5,626,7203.T
2024-06-04 10:52,9100.07,9116.92,9100.07,9101.57,933,7203.T
2024-06-04 10:53,9098.49,9123.42,9093.3,9105.64,1098,7203.T
2024-06-04 10:54,9104.15,9107.98,9103.05,9104.19,707,7203.T
2024-06-04 10:55,9108.78,9112.66,9096.77,9106.81,664,7203.T
2024-06-04 10:56,9095.68,9099.86,9072.22,9099.52,1136,7203.T
2024-06-04 10:57,9101.75,9101.75,9086.61,9096.02,1128,7203.T
2024-06-04 10:58,9081.07,9088.99,9069.71,9086.19,507,7203.T
2024-06-04 10:59,9101.68,9102.8,9078.16,9102.02,542,7203.T
2024-06-04 11:00,9116.34,9118.65,9097.8,9112.63,1060,7203.T
2024-06-04 11:01,9108.99,9116.1,9100.04,9108.68,1074,7203.T
2024-06-04 11:02,9118.94,9126.77,9118.94,9122.24,977,7203.T
2024-06-04 11:03,9143.74,9175.3,9143.74,9150.82,574,7203.T
2024-06-04 11:04,9160.89,9174.8,9156.9,9166.37,1007,7203.T
2024-06-04 11:05,9149.22,9154.0,9139.56,9152.22,869,7203.T
2024-06-04 11:06,9144.2,9177.3,9144.04,9146.26,1183,7203.T
2024-06-04 11:07,9135.99,9149.55,9135.99,9140.34,1010,7203.T
2024-06-04 11:08,9117.93,9126.35,9117.17,9121.87,377,7203.T
2024-06-04 11:09,9105.07,9119.28,9093.93,9103.99,589,7203.T
2024-06-04 11:10,9107.22,9111.87,9103.19,9105.88,496,7203.T
2024-06-04 11:11,9111.52,9119.17,9107.57,9111.6,744,7203.T
2024-06-04 11:12,9108.67,9116.01,9106.25,9109.51,832,7203.T
2024-06-04 11:13,9114.54,9127.03,9102.58,9116.49,1017,7203.T
2024-06-04 11:14,9135.64,9158.78,9120.01,9144.3,805,7203.T
2024-06-04 11:15,9123.57,9126.83,9114.39,9123.01,494,7203.T
2024-06-04 11:16,9117.9,9124.07,9116.07,9118.46,715,7203.T
2024-06-04 11:17,9117.48,9124.15,9104.24,9122.01,727,7203.T
2024-06-04 11:18,9114.64,9117.2,9103.8,9114.74,1191,7203.T
2024-06-04 11:19,9096.61,9108.34,9086.89,9093.3,670,7203.T
2024-06-04 11:20,9069.65,9098.87,9060.99,9080.46,359,7203.T
2024-06-04 11:21,9068.37,9091.04,9068.37,9075.03,401,7203.T
2024-06-04 11:22,9116.94,9116.94,9110.9,9113.11,722,7203.T
2024-06-04 11:23,9139.49,9141.4,9136.39,9138.81,1024,7203.T
2024-06-04 11:24,9129.48,9141.92,9129.26,9133.92,778,7203.T
2024-06-04 11:25,9144.13,9163.52,9126.75,9145.3,1185,7203.T
2024-06-04 11:26,9145.79,9145.79,9139.72,9141.96,1058,7203.T
2024-06-04 11:27,9153.43,9164.22,9153.43,9157.72,530,7203.T
2024-06-04 11:28,9150.15,9177.11,9150.15,9159.53,295,7203.T
2024-06-04 11:29,9136.7,9150.48,9136.7,9141.5,1165,7203.T
2024-06-04 11:30,9157.68,9162.51,9153.41,9161.94,588,7203.T
2024-06-04 11:31,9147.29,9163.55,9144.97,9154.66,331,7203.T
2024-06-04 11:32,9160.35,9164.43,9156.14,9157.94,265,7203.T
2024-06-04 11:33,9128.41,9140.15,9128.41,9139.24,559,7203.T
2024-06-04 11:34,9153.07,9158.77,9143.3,9155.14,742,7203.T
2024-06-04 11:35,9150.53,9160.54,9150.53,9155.51,603,7203.T
2024-06-04 11:36,9131.88,9151.16,9131.88,9136.73,573,7203.T
2024-06-04 11:37,9160.87,9160.87,9153.99,9154.26,307,7203.T
2024-06-04 11:38,9181.47,9199.6,9170.99,9180.99,686,7203.T
2024-06-04 11:39,9184.76,9189.82,9182.19,9185.53,959,7203.T
2024-06-04 11:40,9186.91,9186.91,9181.21,9182.04,337,7203.T
2024-06-04 11:41,9198.53,9202.71,9179.14,9196.12,1172,7203.T
2024-06-04 11:42,9207.68,9212.71,9200.05,9207.81,793,7203.T
2024-06-04 11:43,9186.01,9203.51,9184.91,9193.87,410,7203.T
2024-06-04 11:44,9183.42,9185.96,9167.96,9184.68,422,7203.T
2024-06-04 11:45,9168.41,9178.86,9159.39,9170.62,505,7203.T
2024-06-04 11:46,9170.19,9181.26,9162.72,9171.75,1112,7203.T
2024-06-04 11:47,9158.49,9162.55,9152.04,9158.86,906,7203.T
2024-06-04 11:48,9164.71,9173.45,9164.71,9171.27,845,7203.T
2024-06-04 11:49,9167.73,9174.41,9166.32,9166.36,396,7203.T
2024-06-04 11:50,9179.21,9182.45,9173.89,9176.05,306,7203.T
2024-06-04 11:51,9170.56,9171.61,9165.01,9170.8,602,7203.T
2024-06-04 11:52,9164.24,9169.18,9163.85,9165.43,612,7203.T
2024-06-04 11:53,9146.75,9161.1,9138.72,9151.18,1173,7203.T
2024-06-04 11:54,9168.42,9176.06,9168.42,9170.57,542,7203.T
2024-06-04 11:55,9172.55,9186.56,9163.45,9182.45,716,7203.T
2024-06-04 11:56,9197.45,9217.91,9185.78,9200.86,726,7203.T
2024-06-04 11:57,9180.56,9197.91,9180.56,9187.2,391,7203.T
2024-06-04 11:58,9185.4,9197.67,9185.14,9191.13,501,7203.T
2024-06-04 11:59,9186.23,9206.04,9186.21,9193.77,1011,7203.T
2024-06-04 12:00,9195.4,9201.25,9187.76,9196.37,1013,7203.T
2024-06-04 12:01,9149.64,9155.0,9145.86,9153.74,998,7203.T
2024-06-04 12:02,9148.49,9155.57,9141.6,9150.9,1069,7203.T
2024-06-04 12:03,9142.32,9145.74,9138.38,9145.35,489,7203.T
2024-06-04 12:04,9133.07,9148.27,9111.58,9130.45,1014,7203.T
2024-06-04 12:05,9126.44,9135.24,9126.44,9134.98,1101,7203.T
2024-06-04 12:06,9130.33,9136.47,9122.92,9130.66,431,7203.T
2024-06-04 12:07,9137.23,9149.91,9137.23,9141.68,831,7203.T
2024-06-04 12:08,9124.33,9133.59,9124.33,9129.86,493,7203.T
2024-06-04 12:09,9140.66,9149.96,9129.67,9147.39,358,7203.T
2024-06-04 12:10,9164.55,9175.29,9145.15,9173.14,1107,7203.T
2024-06-04 12:11,9160.59,9166.31,9152.56,9161.17,549,7203.T
2024-06-04 12:12,9167.08,9180.47,9167.08,9173.65,811,7203.T
2024-06-04 12:13,9159.36,9163.57,9157.32,9160.5,1033,7203.T
2024-06-04 12:14,9163.34,9168.97,9163.34,9165.96,1178,7203.T
2024-06-04 12:15,9176.4,9179.12,9172.92,9178.29,1109,7203.T
2024-06-04 12:16,9175.79,9190.39,9175.79,9182.63,900,7203.T
2024-06-04 12:17,9167.78,9183.77,9166.2,9174.06,659,7203.T
2024-06-04 12:18,9183.3,9185.67,9180.04,9182.57,780,7203.T
2024-06-04 12:19,9164.62,9167.05,9164.52,9166.56,918,7203.T
2024-06-04 12:20,9159.76,9170.62,9159.76,9167.64,236,7203.T
2024-06-04 12:21,9186.73,9206.0,9183.75,9188.98,658,7203.T
2024-06-04 12:22,9198.46,9213.96,9182.73,9196.34,382,7203.T
2024-06-04 12:23,9218.18,9224.83,9206.25,9218.31,304,7203.T
2024-06-04 12:24,9198.24,9215.41,9187.23,9196.96,532,7203.T
2024-06-04 12:25,9192.46,9202.2,9191.73,9193.98,317,7203.T
2024-06-04 12:26,9211.37,9217.07,9201.97,9211.48,916,7203.T
2024-06-04 12:27,9209.9,9216.34,9207.26,9210.45,1100,7203.T
2024-06-04 12:28,9203.71,9211.85,9191.4,9204.26,968,7203.T
2024-06-04 12:29,9207.64,9209.26,9206.54,9207.36,611,7203.T
2024-06-04 12:30,9219.11,9219.91,9188.74,9211.72,366,7203.T
2024-06-04 12:31,9225.83,9239.72,9225.83,9229.72,579,7203.T
2024-06-04 12:32,9228.06,9232.85,9216.38,9226.88,923,7203.T
2024-06-04 12:33,9214.28,9225.55,9208.81,9217.96,346,7203.T
2024-06-04 12:34,9203.3,9207.6,9193.9,9206.42,363,7203.T
2024-06-04 12:35,9210.77,9224.92,9201.8,9207.46,958,7203.T
2024-06-04 12:36,9178.48,9191.72,9178.48,9188.25,894,7203.T
2024-06-04 12:37,9192.11,9197.64,9192.11,9196.07,621,7203.T
2024-06-04 12:38,9186.96,9203.6,9173.43,9195.41,726,7203.T
2024-06-04 12:39,9184.41,9197.47,9184.41,9187.92,1130,7203.T
2024-06-04 12:40,9228.41,9233.73,9222.03,9231.61,1101,7203.T
2024-06-04 12:41,9237.5,9242.37,9237.5,9240.54,702,7203.T
2024-06-04 12:42,9263.49,9267.17,9256.99,9265.64,488,7203.T
2024-06-04 12:43,9269.9,9297.59,9260.02,9273.55,513,7203.T
2024-06-04 12:44,9263.18,9263.76,9256.59,9262.21,304,7203.T
2024-06-04 12:45,9250.38,9253.71,9243.73,9251.27,300,7203.T
2024-06-04 12:46,9234.94,9247.21,9232.84,9242.06,620,7203.T
2024-06-04 12:47,9214.22,9223.09,9214.22,9221.34,537,7203.T
2024-06-04 12:48,9211.03,9221.71,9207.35,9214.51,308,7203.T
2024-06-04 12:49,9218.56,9225.42,9218.36,9221.77,902,7203.T
2024-06-04 12:50,9223.38,9229.33,9206.2,9221.24,938,7203.T
2024-06-04 12:51,9241.04,9245.47,9239.05,9239.23,1062,7203.T
2024-06-04 12:52,9241.22,9241.22,9222.69,9238.34,495,7203.T
2024-06-04 12:53,9233.77,9239.69,9226.68,9238.29,659,7203.T
2024-06-04 12:54,9230.68,9246.83,9230.68,9238.29,298,7203.T
2024-06-04 12:55,9221.87,9227.15,9200.41,9221.37,390,7203.T
2024-06-04 12:56,9215.44,9224.72,9200.32,9214.48,960,7203.T
2024-06-04 12:57,9231.2,9247.98,9211.42,9233.38,232,7203.T
2024-06-04 12:58,9233.97,9249.62,9232.66,9234.69,1173,7203.T
2024-06-04 12:59,9230.75,9244.26,9229.42,9239.27,891,7203.T
2024-06-04 13:00,9229.64,9237.72,9222.7,9228.62,497,7203.T
2024-06-04 13:01,9240.13,9242.27,9223.57,9238.2,273,7203.T
2024-06-04 13:02,9246.9,9269.56,9224.38,9250.41,290,7203.T
2024-06-04 13:03,9266.55,9278.55,9265.8,9272.43,308,7203.T
2024-06-04 13:04,9274.2,9276.61,9262.56,9271.39,531,7203.T
2024-06-04 13:05,9277.31,9277.31,9261.89,9271.41,1011,7203.T
2024-06-04 13:06,9271.59,9283.87,9267.37,9276.06,374,7203.T
2024-06-04 13:07,9293.56,9297.97,9285.65,9292.05,1079,7203.T
2024-06-04 13:08,9295.82,9296.56,9290.47,9292.07,605,7203.T
2024-06-04 13:09,9307.59,9312.18,9293.05,9306.79,463,7203.T
2024-06-04 13:10,9271.64,9290.2,9264.23,9274.35,506,7203.T
2024-06-04 13:11,9297.67,9319.05,9289.37,9303.04,937,7203.T
2024-06-04 13:12,9309.0,9316.93,9309.0,9316.86,737,7203.T
2024-06-04 13:13,9336.2,9353.26,9320.78,9336.07,665,7203.T
2024-06-04 13:14,9338.27,9338.27,9331.33,9332.68,1168,7203.T
2024-06-04 13:15,9334.72,9347.51,9334.72,9340.72,498,7203.T
2024-06-04 13:16,9348.25,9370.85,9330.09,9345.15,331,7203.T
2024-06-04 13:17,9349.49,9360.71,9348.12,9350.91,768,7203.T
2024-06-04 13:18,9334.59,9352.35,9332.18,9335.53,1092,7203.T
2024-06-04 13:19,9333.09,9351.64,9333.09,9342.66,933,7203.T
2024-06-04 13:20,9330.92,9337.19,9326.57,9335.12,948,7203.T
2024-06-04 13:21,9333.16,9349.52,9329.04,9336.03,486,7203.T
2024-06-04 13:22,9335.93,9341.62,9319.36,9340.71,789,7203.T
2024-06-04 13:23,9340.78,9342.09,9332.19,9341.32,363,7203.T
2024-06-04 13:24,9340.66,9353.61,9339.17,9345.92,422,7203.T
2024-06-04 13:25,9346.36,9354.77,9346.36,9353.12,816,7203.T
2024-06-04 13:26,9329.45,9329.45,9294.11,9325.26,422,7203.T
2024-06-04 13:27,9343.5,9343.5,9321.06,9339.23,1069,7203.T
2024-06-04 13:28,9339.93,9344.34,9334.6,9342.74,1166,7203.T
2024-06-04 13:29,9317.0,9320.08,9314.73,9318.7,919,7203.T
2024-06-04 13:30,9302.81,9316.04,9295.76,9306.97,676,7203.T
2024-06-04 13:31,9306.18,9314.75,9306.18,9310.65,522,7203.T
2024-06-04 13:32,9278.52,9286.29,9278.52,9280.6,612,7203.T
2024-06-04 13:33,9282.09,9297.6,9274.58,9287.79,865,7203.T
2024-06-04 13:34,9305.33,9312.35,9293.42,9307.16,950,7203.T
2024-06-04 13:35,9294.65,9309.79,9283.28,9296.08,734,7203.T
2024-06-04 13:36,9290.29,9303.25,9275.01,9291.69,250,7203.T
2024-06-04 13:37,9315.26,9316.21,9283.24,9312.93,762,7203.T
2024-06-04 13:38,9301.48,9315.6,9295.24,9301.35,473,7203.T
2024-06-04 13:39,9284.77,9295.71,9282.5,9295.63,277,7203.T
2024-06-04 13:40,9291.78,9314.25,9283.96,9299.56,617,7203.T
2024-06-04 13:41,9278.44,9301.13,9274.41,9282.91,826,7203.T
2024-06-04 13:42,9275.59,9291.6,9272.09,9273.58,940,7203.T
2024-06-04 13:43,9258.91,9277.04,9258.91,9263.31,412,7203.T
2024-06-04 13:44,9274.79,9285.53,9262.26,9278.07,399,7203.T
2024-06-04 13:45,9272.97,9278.16,9266.17,9272.37,759,7203.T
2024-06-04 13:46,9252.65,9266.52,9252.65,9259.93,568,7203.T
2024-06-04 13:47,9248.46,9266.54,9244.17,9253.82,242,7203.T
2024-06-04 13:48,9267.69,9284.44,9260.33,9268.44,758,7203.T
2024-06-04 13:49,9298.17,9304.13,9284.97,9293.37,625,7203.T
2024-06-04 13:50,9290.49,9290.49,9278.1,9282.57,969,7203.T
2024-06-04 13:51,9304.5,9309.19,9290.98,9308.31,398,7203.T
2024-06-04 13:52,9297.95,9308.76,9289.51,9303.97,585,7203.T
2024-06-04 13:53,9308.9,9324.65,9299.21,9308.03,925,7203.T
2024-06-04 13:54,9303.95,9316.83,9287.61,9306.21,806,7203.T
2024-06-04 13:55,9267.3,9292.32,9262.2,9269.84,836,7203.T
2024-06-04 13:56,9253.23,9278.74,9253.23,9259.38,326,7203.T
2024-06-04 13:57,9262.25,9271.43,9262.25,9267.64,547,7203.T
2024-06-04 13:58,9284.77,9304.34,9266.93,9283.62,874,7203.T
2024-06-04 13:59,9280.51,9284.55,9271.34,9282.62,929,7203.T
2024-06-04 14:00,9291.6,9302.03,9287.88,9293.79,615,7203.T
2024-06-04 14:01,9281.6,9289.05,9270.29,9280.18,1122,7203.T
2024-06-04 14:02,9267.95,9280.24,9254.22,9267.44,1104,7203.T
2024-06-04 14:03,9248.35,9248.35,9239.22,9246.16,1038,7203.T
2024-06-04 14:04,9260.9,9260.9,9250.88,9253.9,295,7203.T
2024-06-04 14:05,9236.84,9257.91,9230.48,9237.76,1184,7203.T
2024-06-04 14:06,9238.24,9247.09,9238.24,9243.74,714,7203.T
2024-06-04 14:07,9233.07,9242.99,9233.07,9240.05,664,7203.T
2024-06-04 14:08,9244.84,9253.32,9237.53,9244.56,933,7203.T
2024-06-04 14:09,9209.74,9214.34,9207.29,9213.56,524,7203.T
2024-06-04 14:10,9208.91,9222.84,9205.92,9214.67,377,7203.T
2024-06-04 14:11,9218.36,9222.4,9197.94,9216.62,860,7203.T
2024-06-04 14:12,9207.51,9211.67,9198.88,9209.41,518,7203.T
2024-06-04 14:13,9229.2,9230.86,9210.27,9226.68,702,7203.T
2024-06-04 14:14,9206.29,9212.14,9191.53,9205.78,409,7203.T
2024-06-04 14:15,9195.42,9207.97,9190.08,9196.57,670,7203.T
2024-06-04 14:16,9186.19,9193.83,9181.85,9187.02,990,7203.T
2024-06-04 14:17,9176.74,9187.56,9176.74,9185.57,643,7203.T
2024-06-04 14:18,9200.69,9209.11,9196.15,9205.61,1058,7203.T
2024-06-04 14:19,9157.34,9171.04,9157.34,9168.57,806,7203.T
2024-06-04 14:20,9183.54,9183.54,9160.41,9181.59,951,7203.T
2024-06-04 14:21,9198.14,9208.87,9195.81,9201.01,855,7203.T
2024-06-04 14:22,9224.25,9245.13,9209.68,9223.36,391,7203.T
2024-06-04 14:23,9251.36,9253.48,9238.89,9250.56,919,7203.T
2024-06-04 14:24,9196.77,9221.47,9196.77,9204.69,484,7203.T
2024-06-04 14:25,9191.41,9212.97,9188.6,9195.36,789,7203.T
2024-06-04 14:26,9187.87,9195.59,9181.65,9185.66,1114,7203.T
2024-06-04 14:27,9203.09,9215.7,9202.37,9209.17,335,7203.T
2024-06-04 14:28,9196.78,9210.67,9196.38,9202.74,1182,7203.T
2024-06-04 14:29,9199.66,9216.94,9199.66,9209.1,1108,7203.T
2024-06-04 14:30,9196.52,9200.49,9195.29,9196.66,717,7203.T
2024-06-04 14:31,9183.84,9183.85,9172.98,9182.43,853,7203.T
2024-06-04 14:32,9165.44,9168.15,9143.37,9165.64,559,7203.T
2024-06-04 14:33,9162.89,9167.73,9162.89,9164.67,601,7203.T
2024-06-04 14:34,9193.14,9199.72,9188.95,9192.27,723,7203.T
2024-06-04 14:35,9204.26,9211.34,9195.68,9207.07,527,7203.T
2024-06-04 14:36,9218.33,9227.64,9215.01,9223.56,646,7203.T
2024-06-04 14:37,9220.23,9222.58,9207.65,9219.25,636,7203.T
2024-06-04 14:38,9210.57,9227.03,9202.72,9218.57,747,7203.T
2024-06-04 14:39,9214.33,9223.29,9214.33,9220.71,1019,7203.T
2024-06-04 14:40,9237.68,9247.71,9228.61,9239.5,1072,7203.T
2024-06-04 14:41,9239.76,9250.07,9233.63,9241.79,589,7203.T
2024-06-04 14:42,9232.48,9240.05,9229.27,9239.2,870,7203.T
2024-06-04 14:43,9262.26,9262.26,9253.72,9259.76,676,7203.T
2024-06-04 14:44,9269.35,9294.42,9269.35,9273.67,387,7203.T
2024-06-04 14:45,9276.52,9280.49,9273.09,9280.43,248,7203.T
2024-06-04 14:46,9267.42,9283.29,9260.63,9274.47,1097,7203.T
2024-06-04 14:47,9280.63,9288.55,9268.29,9277.11,745,7203.T
2024-06-04 14:48,9300.64,9310.94,9297.82,9303.53,1153,7203.T
2024-06-04 14:49,9305.3,9319.87,9303.0,9310.46,842,7203.T
2024-06-04 14:50,9311.96,9316.67,9298.18,9315.52,653,7203.T
2024-06-04 14:51,9337.77,9343.78,9337.77,9339.36,529,7203.T
2024-06-04 14:52,9326.64,9336.26,9325.32,9327.8,743,7203.T
2024-06-04 14:53,9360.61,9373.07,9356.15,9367.53,828,7203.T
2024-06-04 14:54,9357.13,9359.64,9350.52,9358.51,503,7203.T
2024-06-04 14:55,9344.66,9347.7,9335.71,9340.38,1133,7203.T
2024-06-04 14:56,9332.86,9336.71,9332.86,9335.53,278,7203.T
2024-06-04 14:57,9339.49,9354.09,9339.49,9345.46,917,7203.T
2024-06-04 14:58,9346.09,9355.46,9346.09,9348.37,1148,7203.T
2024-06-04 14:59,9335.32,9345.88,9317.75,9336.2,805,7203.T
2024-06-05 09:00,9573.21,9598.39,9573.21,9581.26,707,7203.T
2024-06-05 09:01,9598.32,9602.49,9590.19,9601.1,1080,7203.T
2024-06-05 09:02,9593.39,9594.58,9587.99,9591.1,978,7203.T
2024-06-05 09:03,9585.22,9611.8,9584.16,9590.36,916,7203.T
2024-06-05 09:04,9609.83,9610.88,9602.37,9609.2,1112,7203.T
2024-06-05 09:05,9601.0,9620.5,9597.99,9600.47,521,7203.T
2024-06-05 09:06,9593.38,9600.48,9576.45,9593.75,814,7203.T
2024-06-05 09:07,9594.4,9604.68,9586.49,9600.06,1108,7203.T
2024-06-05 09:08,9595.01,9596.73,9583.7,9592.87,374,7203.T
2024-06-05 09:09,9600.94,9610.47,9596.63,9600.31,1148,7203.T
